index,unit2_pos,unit1_beam
1928,"[0.3906688216047198, 0.44407576384049824]",17
2194,"[0.4792033084581538, 0.5256463431395665]",19
6361,"[0.18429433854708435, 0.4212636526820878]",17
3659,"[0.7870181109539435, 0.34231992258708155]",15
1216,"[0.30474877597069777, 0.30789437300360645]",11
9174,"[0.3350049911979395, 0.4270703718946202]",17
2856,"[0.5165660502952746, 0.7107700815519696]",20
1266,"[0.3482673384905596, 0.411862297769366]",15
2967,"[0.7635832105432403, 0.2843909857316255]",14
5155,"[0.2862575462223658, 0.3842112539534926]",20
1457,"[0.5710890336131323, 0.24249965436521448]",14
5977,"[0.2725436136240657, 0.3836582330901423]",15
4503,"[0.32656747635424127, 0.605834370250788]",24
2946,"[0.7357275276904051, 0.35545416839127136]",16
6434,"[0.19168607691652811, 0.4298354762899606]",19
7451,"[0.14897561439335819, 0.567261164084126]",30
820,"[0.3503588914728443, 0.263099682011282]",11
10176,"[0.36431050054870695, 0.45831605143033033]",17
8670,"[0.2147644626193315, 0.41020323515966794]",16
245,"[0.2704282930092239, 0.30872390432810276]",11
5056,"[0.37828587725712676, 0.39527167149555975]",15
6835,"[0.14626610257616604, 0.3551776579497726]",12
1394,"[0.43385463706612687, 0.4334301119901501]",17
435,"[0.3836098302937308, 0.3792340660851038]",14
10088,"[0.36297951228111197, 0.4569334992228365]",17
8859,"[0.357703094543398, 0.41559518871977574]",17
6218,"[0.2646052193680497, 0.4804368865144647]",20
8515,"[0.21455055379121402, 0.45527443661313843]",20
7502,"[0.11106621666966511, 0.49868657539796907]",26
5848,"[0.3024670818097406, 0.38600857181341097]",15
8974,"[0.3613633122539523, 0.41324484997685984]",17
658,"[0.3238817321864942, 0.6491082538443402]",25
6202,"[0.26458145171860464, 0.5426517351050917]",24
478,"[0.3447259590272305, 0.38683810313790723]",15
2163,"[0.4701716024121053, 0.36015484583780866]",15
4808,"[0.24245377192605136, 0.27844601132781466]",10
1483,"[0.4434329989987476, 0.46467579152586025]",17
8061,"[0.25020202500339495, 0.4068851099009772]",16
9950,"[0.3158958026315881, 0.44753214432976196]",17
6320,"[0.28121880496221435, 0.4017696668020154]",15
2686,"[0.6053619812757162, 0.9438683810044624]",23
496,"[0.3340780529540224, 0.3533803400898542]",12
8755,"[0.36126824167306004, 0.41711599613819533]",17
8292,"[0.19857869468140177, 0.33637494814397617]",9
9510,"[0.20570898892383796, 0.34964744917873897]",12
8739,"[0.33165375291328286, 0.411862297769366]",16
846,"[0.36597423587475675, 0.05944974421493386]",2
895,"[0.3226933498155695, 0.32849440064967395]",12
1273,"[0.34760184437365005, 0.4103414903705937]",15
9923,"[0.3130912202335037, 0.44697912346641167]",17
9076,"[0.39768027759993074, 0.4089589381827471]",17
5067,"[0.3450587060856853, 0.3980367758909002]",15
6848,"[0.14367542900619915, 0.4690999585112515]",20
908,"[0.3928316775184517, 0.3318125259083647]",12
4847,"[0.2657936017558623, 0.4179455274430444]",17
564,"[0.435660978271959, 0.43647172678769475]",17
9600,"[0.18469838855387427, 0.40550255771313065]",15
4383,"[0.4507772020693013, 0.19175998892978466]",9
2880,"[0.5011883823709247, 0.6807686989931804]",20
8960,"[0.3605076769583703, 0.41296833955500833]",17
9634,"[0.19030755335004304, 0.43578045067412424]",19
6694,"[0.20896515662760234, 0.387114613579406]",15
20,"[0.3190568997544602, 0.4825107147765873]",20
5881,"[0.27373199601187836, 0.3771602377836867]",15
2061,"[0.4825545467596984, 0.3036084612291409]",14
1710,"[0.5390027095137255, 0.44144891469537806]",16
124,"[0.2981651376148338, 0.44476703995406874]",17
6141,"[0.2739459048399958, 0.4218166735847326]",17
6584,"[0.2879212815484156, 0.3680353933124636]",15
11165,"[0.2936492845918096, 0.18457071754905297]",4
840,"[0.3775015448929919, 0.03636112263467196]",2
9638,"[0.1912344916108481, 0.43467440894742365]",19
6107,"[0.28340542852539136, 0.4144891469537807]",16
5367,"[0.32592574986988887, 0.41476565739527943]",17
2393,"[0.412772733747828, 0.4746301672822851]",17
11142,"[0.2830726814669366, 0.1965989215872477]",4
1726,"[0.6412986642643497, 0.2624084059173587]",13
9680,"[0.19142463278952054, 0.4374395133231168]",18
4875,"[0.29735703758436605, 0.23987280522009433]",10
6294,"[0.3221229262795522, 0.39527167149555975]",15
5472,"[0.3445358178485581, 0.4327388358765795]",17
6034,"[0.3363597471149795, 0.43025024194238515]",17
8176,"[0.22565004515321424, 0.4136596156292844]",17
2213,"[0.47307125540796985, 0.4175307617906199]",17
858,"[0.3269002234126961, 0.2629614267610617]",9
10598,"[0.21832960973210563, 0.1794552744304439]",3
4064,"[0.3348386176687121, 0.5053228259349977]",20
6369,"[0.18222655321424466, 0.4157334439307015]",17
4203,"[0.31580073205069586, 0.5882759574022652]",24
1237,"[0.3169178114732854, 0.41020323515966794]",15
2700,"[0.5968531634836828, 0.7486520116247085]",21
10721,"[0.25538337216021667, 0.19964053642408688]",4
4823,"[0.29626372581122157, 0.5007604036993861]",20
3175,"[0.5868707515273842, 0.10880685742322262]",12
3489,"[0.5722061130357219, 0.6228397621770189]",19
4126,"[0.3845367685545359, 0.4679939167649037]",17
4935,"[0.303964443606563, 0.43868381030003767]",17
7297,"[0.1844369444268667, 0.3463293239200483]",11
7980,"[0.2501544897045049, 0.40204617724351416]",15
9732,"[0.19437182106738726, 0.436609982037915]",17
10296,"[0.36114940342583485, 0.42223143923715717]",17
9516,"[0.20435423302368586, 0.3716300290519476]",13
276,"[0.2714978371498113, 0.3656850546088422]",13
7224,"[0.0762466131036211, 0.34314945387228335]",10
2579,"[0.6144887579026569, 0.4225079496590087]",17
10866,"[0.26916860768996403, 0.15208074105606925]",2
4194,"[0.22379616864849206, 0.6492465090552659]",25
4137,"[0.46377810525180174, 0.4652288123892105]",17
2633,"[0.6067405048253133, 0.5588275957264734]",19
8918,"[0.35851119455697783, 0.415042167817131]",17
9625,"[0.1874316680036235, 0.4248582883822773]",17
330,"[0.2997575699925485, 0.4783630581934003]",19
8166,"[0.22717117459948166, 0.4139361260904304]",17
7397,"[0.23622664827808726, 0.39610120282005606]",16
3372,"[0.5331558682399943, 0.6948707313524395]",20
6277,"[0.2796501402339448, 0.37646896170941063]",14
4206,"[0.34833864143889476, 0.5636665283839365]",23
3045,"[0.6002281694177846, 0.23586340384783308]",14
5966,"[0.2723772400948383, 0.38351997787921654]",15
9327,"[0.3547321386160862, 0.41545693348920276]",17
3644,"[0.7684080429752743, 0.30996820128537633]",15
3141,"[0.602177116503399, 0.696253283540286]",20
4893,"[0.31793982031498275, 0.3268353380203286]",12
3697,"[0.7970718258416893, 0.3701092216138807]",15
3905,"[0.7978561582058241, 0.5183188165086144]",17
11125,"[0.28048200789696964, 0.19908751554108933]",4
10933,"[0.27632266958184526, 0.15609014240868324]",2
9830,"[0.19575034463387234, 0.4312180284778072]",17
656,"[0.32742311166671123, 0.6289229918310499]",24
571,"[0.36019869753247263, 0.4265173510312699]",16
10605,"[0.2216808480336502, 0.17046868518979386]",2
1866,"[0.4746874554351295, 0.34854140743239115]",14
10826,"[0.2669106811784519, 0.15512235587326118]",2
7600,"[0.23339829823055783, 0.44919120693946]",17
684,"[0.368731282973951, 0.3278031245753979]",15
10654,"[0.2552645339129915, 0.19687543202874647]",4
8978,"[0.3620763416866399, 0.41296833955500833]",17
10792,"[0.2591148928022182, 0.1685331120993025]",2
2191,"[0.47373674954176737, 0.4762892299312777]",18
8285,"[0.1956315063866471, 0.29863127332145767]",7
11166,"[0.29324523458501967, 0.18940965022616327]",4
3100,"[0.620715881550621, 0.4095119590460974]",15
4170,"[0.2324238246877506, 0.5362919950095618]",19
2592,"[0.6467652231807361, 0.28342319923549797]",14
9590,"[0.1836526120627319, 0.3933360984443629]",15
11360,"[0.32618719399689644, 0.4179455274430444]",17
10566,"[0.2121500213830316, 0.22134660583614946]",4
3409,"[0.49127727337984917, 0.4067468546704042]",16
10102,"[0.36390645054191706, 0.4569334992228365]",17
611,"[0.3643580358475971, 0.2989077837433092]",11
8984,"[0.36321718875867454, 0.41255357388293656]",17
8133,"[0.14676522318073615, 0.4064703442485527]",17
11385,"[0.3298236440580057, 0.4216784183738069]",19
6737,"[0.23406379236435534, 0.33775750035147]",10
561,"[0.45574464039800555, 0.4465643577943399]",17
436,"[0.3901221657012596, 0.37881930043267925]",14
7802,"[0.22398630982716447, 0.5179040508758372]",25
1597,"[0.546703427292179, 0.47781003733005]",17
2766,"[0.6008223606032469, 0.5556477256787085]",19
11085,"[0.2769168607673076, 0.15484584545140964]",2
10664,"[0.2555735133388891, 0.19604590074354467]",4
8618,"[0.22172838331565237, 0.41711599613819533]",17
3793,"[0.8029186671154206, 0.17765795657052555]",12
2870,"[0.49020772923926176, 0.7382828701962119]",21
7580,"[0.22310690688213744, 0.39112401491237275]",15
8559,"[0.19810334172627672, 0.4115857873671617]",16
2602,"[0.6508294908980804, 0.2939305958749204]",14
9728,"[0.19356372105380742, 0.43619521636584324]",17
10478,"[0.24744497790420067, 0.3907092492599482]",15
5526,"[0.232590198216978, 0.5246785566041444]",20
9653,"[0.19470456814273, 0.4368864924597665]",19
7135,"[0.21740267148818848, 0.3544863818558493]",11
9380,"[0.20428293007535073, 0.41614820960277327]",17
662,"[0.30940723487350436, 0.7381446149459916]",28
9365,"[0.268265437078604, 0.43107977326688146]",18
7740,"[0.22092028330207253, 0.4225079496590087]",17
101,"[0.31071445547476634, 0.4359187059243445]",16
1468,"[0.5425440889939426, 0.3029171851155704]",14
4987,"[0.23900746304361453, 0.32849440064967395]",12
11203,"[0.2692874459203013, 0.33139776025594014]",11
7149,"[0.14997385558561044, 0.38434950920371286]",15
8135,"[0.1513999144340977, 0.4068851099009772]",16
3211,"[0.564743071717943, 0.4996543619333911]",17
2822,"[0.712340162578592, 0.03235172126241072]",11
6356,"[0.18698008271483144, 0.4237522466359295]",17
11344,"[0.23394495413401803, 0.4136596156292844]",18
982,"[0.21557256263291133, 0.21498686574061956]",9
7505,"[0.12518419925786722, 0.48057514170574317]",25
11268,"[0.23194847173262556, 0.41255357388293656]",17
2554,"[0.5646480011370507, 0.4384072998585389]",16
2344,"[0.4095403337103966, 0.2937923406639946]",14
7521,"[0.17086561772523684, 0.2877091110296107]",7
10461,"[0.25566858391978137, 0.3988663071957492]",16
4490,"[0.3287065646185282, 0.38849716576725263]",14
7532,"[0.16582687644819746, 0.3985897967542505]",15
7618,"[0.21488330084966878, 0.25909028063902073]",6
1241,"[0.3173931644284105, 0.41766901700154563]",15
7352,"[0.15891049103387875, 0.31135075347322294]",9
6818,"[0.1747872795459108, 0.3526890640155782]",11
10559,"[0.21122308313911448, 0.22120835062522368]",4
3850,"[0.7932214669355746, 0.4804368865144647]",17
7181,"[0.11517801966901149, 0.29724872113361106]",7
789,"[0.3369777059498869, 0.4627402184157216]",19
9390,"[0.21122308313911448, 0.4039817502750638]",16
6165,"[0.308361458382362, 0.4238905018468552]",16
3027,"[0.5938584398900381, 0.44144891469537806]",17
3216,"[0.5631031040582263, 0.5031107424226549]",17
7928,"[0.22013595093793772, 0.2621318954758599]",4
6160,"[0.2800304225912897, 0.4218166735847326]",16
2421,"[0.4150068926098951, 0.2812111157231551]",13
8140,"[0.16706279411801225, 0.4092354486242459]",17
6353,"[0.17851880020480027, 0.42637909578104966]",19
4360,"[0.3563008033443558, 0.5094704825181847]",20
2532,"[0.5701383277028822, 0.2729158025567811]",13
6136,"[0.2759423872245004, 0.4227844601005074]",16
6545,"[0.13160146408450374, 0.4236139914250037]",19
6104,"[0.286804202125826, 0.4149039126062052]",16
7628,"[0.20801445073424019, 0.24484999308848313]",3
2883,"[0.5030660265250919, 0.6726116410966738]",20
981,"[0.21638066264649117, 0.2188580118823078]",9
7080,"[0.20765793600945243, 0.390985759701447]",17
3989,"[0.5016399676766047, 0.45679524401191074]",17
8006,"[0.20860864191970252, 0.40356698466193375]",16
6484,"[0.19591671816309972, 0.436609982037915]",19
10434,"[0.25445643389941164, 0.39734549977732964]",16
1743,"[0.5065598707064188, 0.3943038849601377]",15
3163,"[0.5894138898153489, 0.2624084059173587]",15
9890,"[0.19121072396140304, 0.42693211668369446]",17
8033,"[0.23663069828487718, 0.403428729451008]",16
206,"[0.28107619908243203, 0.3902944836075237]",15
1376,"[0.4366116841822091, 0.43356836720107583]",17
1007,"[0.2684555782741644, 0.18512373841240326]",6
467,"[0.3366449588745442, 0.42859117933268703]",17
5944,"[0.27290012834885347, 0.3813078943668737]",15
8792,"[0.35665731805225565, 0.41766901700154563]",17
1143,"[0.2555972809883342, 0.40024885940324306]",15
8127,"[0.14122736131601457, 0.4064703442485527]",17
4160,"[0.3249512763270816, 0.35116825661680584]",13
2217,"[0.475329181919482, 0.3724595603371494]",15
8072,"[0.26177686932052024, 0.40743813078397473]",16
10750,"[0.2551694633320992, 0.20116134386215373]",4
7351,"[0.16024147930147373, 0.30761786258175494]",9
11189,"[0.29652516993822914, 0.24609429006540395]",7
8421,"[0.21519228025867854, 0.4657818332525608]",20
9929,"[0.31549175262479817, 0.44753214432976196]",17
8297,"[0.20081285354346884, 0.3594635697635326]",11
3335,"[0.5566858392315897, 0.2896446840808076]",14
2981,"[0.6412511289654597, 0.5138946495232232]",17
5900,"[0.2747064695546856, 0.378128024338756]",15
6581,"[0.31518277319890053, 0.4209871422602363]",18
1631,"[0.5360079859369687, 0.35573067881312287]",15
5538,"[0.2703569900608887, 0.4744919120517121]",19
5215,"[0.31031040546797645, 0.4749066777434311]",17
6013,"[0.3500023767649445, 0.3897414627245262]",15
3737,"[0.7804582402475246, 0.4131065947659341]",16
2106,"[0.500023767649445, 0.3898797179747464]",16
1353,"[0.4365166135844289, 0.4382690446476131]",17
736,"[0.27463516660635046, 0.5364302502204876]",19
2499,"[0.38669962446826783, 0.2752661412800497]",12
777,"[0.31891429385778997, 0.5257845983701395]",22
9690,"[0.19232780338399263, 0.43467440894742365]",17
5107,"[0.2500831867730577, 0.3625051845610773]",15
9536,"[0.17811475019801035, 0.3819991704804442]",14
10756,"[0.2557161192186715, 0.2008848334010077]",4
10731,"[0.2540999191915118, 0.20116134386215373]",4
2187,"[0.4705756524188952, 0.40743813078397473]",15
2861,"[0.4912297380809591, 0.7652426378985148]",21
1867,"[0.4603793316513671, 0.34881791789353717]",14
10310,"[0.2364643247556498, 0.3510300013665856]",14
2903,"[0.511004420781108, 0.6625190100703815]",20
10930,"[0.27625136663351013, 0.15581363194753722]",2
7804,"[0.2234871892394823, 0.5177657956649114]",25
6706,"[0.21260160668871161, 0.32725010367275315]",9
4795,"[0.38170841850700643, 0.24609429006540395]",11
2290,"[0.4261539192876734, 0.37964883175717556]",14
2367,"[0.41405618671653294, 0.3844877644146386]",15
6897,"[0.1526358321039125, 0.39540992674578]",15
1651,"[0.5238864857163832, 0.526061108791991]",17
3110,"[0.6212150021383032, 0.542375224663593]",17
9056,"[0.3897656509933598, 0.4509885247993784]",17
7906,"[0.15648619099313923, 0.5900732752621836]",30
6723,"[0.22529353044531442, 0.3224111710152901]",9
773,"[0.3046299377234725, 0.5535738974165859]",23
8961,"[0.3604363740100352, 0.41296833955500833]",17
5393,"[0.32991871465578587, 0.4097884695072434]",16
6447,"[0.032609212336534035, 0.43080326280573544]",19
6348,"[0.1503303702935103, 0.43439789852557215]",19
1008,"[0.2733754812870906, 0.1936955619809815]",6
519,"[0.32397680276738644, 0.4534771187728673]",17
4292,"[0.39834577173372826, 0.42402875705778104]",17
11010,"[0.27401720777144306, 0.15443107975969064]",2
3716,"[0.7954080905156395, 0.5031107424226549]",17
8706,"[0.22103912154929775, 0.4089589381827471]",17
9424,"[0.22232257451800264, 0.41324484997685984]",17
1449,"[0.5338926653052389, 0.29282455412857256]",15
10308,"[0.24361838664753102, 0.361952163697727]",14
7183,"[0.13046061701246914, 0.29434536152734486]",7
6049,"[0.3058896230427324, 0.4306650075948097]",17
3126,"[0.6199790844684884, 0.7446426102524473]",20
7210,"[0.2130294243449466, 0.31701921749447676]",9
3053,"[0.6002044017683394, 0.1610673302967193]",12
6205,"[0.2636069781757974, 0.5332503801727226]",24
2768,"[0.5994438370536497, 0.5495644960639718]",19
6789,"[0.17293340305807653, 0.35296557445707694]",11
1108,"[0.30539050245505023, 0.3795105765462498]",14
9093,"[0.3978704187786032, 0.4095119590460974]",17
2949,"[0.7488235014537978, 0.32227291580436435]",15
1797,"[0.47563816132849174, 0.4144891469537807]",15
10782,"[0.25469411037697415, 0.20129959905343223]",4
6344,"[0.13970623186974718, 0.4429697220941504]",20
8362,"[0.16335504110856786, 0.37024747684445375]",13
7268,"[0.1335979464690083, 0.4303884971533109]",20
11251,"[0.22902505110420388, 0.41117102169508996]",17
9403,"[0.2154537243856861, 0.39914281761760073]",17
9492,"[0.21685601558472828, 0.40163141159108967]",16
3406,"[0.49553168227586586, 0.5473524125319817]",19
7602,"[0.23356467175978524, 0.45831605143033033]",19
4113,"[0.3103817084163116, 0.4997926171639641]",20
4342,"[0.33700147359933197, 0.6433015346318078]",25
6989,"[0.18683747681816115, 0.44200193555872835]",20
5694,"[0.25300660740147934, 0.3354071616282014]",15
6334,"[0.16040785283070114, 0.4677174063234049]",21
1361,"[0.436564148883319, 0.4381307894366874]",17
1062,"[0.37626562724006507, 0.3591870593220338]",14
7822,"[0.22507962161719694, 0.5133416286402257]",25
10055,"[0.3622664828653123, 0.45444490526899484]",17
4242,"[0.3504777297200696, 0.34024609428566444]",13
5118,"[0.3092883966262791, 0.3419051569150098]",14
5956,"[0.2718543518577111, 0.3824139361132215]",15
191,"[0.28086229025431453, 0.4959214710026286]",20
9527,"[0.1861244474023615, 0.37633070645919037]",14
7873,"[0.1451727908030215, 0.527305405788559]",25
4581,"[0.34180253838192093, 0.3286326558605997]",13
9326,"[0.3544231591901886, 0.41587169914162725]",17
